player_id,player_name,team_side,team_name,x,y
922459,A. Luque,away,Chaco For Ever,12,23
922459,A. Luque,away,Chaco For Ever,38,0
922459,A. Luque,away,Chaco For Ever,46,16
922459,A. Luque,away,Chaco For Ever,46,18
922459,A. Luque,away,Chaco For Ever,78,4
922459,A. Luque,away,Chaco For Ever,24,0
922459,A. Luque,away,Chaco For Ever,60,0
922459,A. Luque,away,Chaco For Ever,5,60
922459,A. Luque,away,Chaco For Ever,69,11
922459,A. Luque,away,Chaco For Ever,78,5
922459,A. Luque,away,Chaco For Ever,77,12
922459,A. Luque,away,Chaco For Ever,15,16
922459,A. Luque,away,Chaco For Ever,80,32
922459,A. Luque,away,Chaco For Ever,70,0
922459,A. Luque,away,Chaco For Ever,59,8
922459,A. Luque,away,Chaco For Ever,74,9
922459,A. Luque,away,Chaco For Ever,70,17
922459,A. Luque,away,Chaco For Ever,83,13
922459,A. Luque,away,Chaco For Ever,84,26
922459,A. Luque,away,Chaco For Ever,21,8
922459,A. Luque,away,Chaco For Ever,39,0
922459,A. Luque,away,Chaco For Ever,50,5
922459,A. Luque,away,Chaco For Ever,66,0
922459,A. Luque,away,Chaco For Ever,39,13
